type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,samplingProtocol,occurrenceID,eventDate,organismQuantity,organismQuantityType,continent,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,scientificName,kingdom,vernacularName
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1539,2021-06-30,,,Europe,BE,East Flanders,51.04579,3.80132,WGS84,30,192999.14790000,110207.60820000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1586,2021-06-03,,,Europe,BE,East Flanders,50.90637,3.50467,WGS84,30,177690.89770000,89225.18400000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1521,2021-06-28,,,Europe,BE,East Flanders,51.12775,4.07914,WGS84,30,202004.32300000,129725.25260000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1529,2021-06-29,,,Europe,BE,East Flanders,51.00420,3.50256,WGS84,30,188574.16020000,89203.08800000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1531,2021-06-30,,,Europe,BE,East Flanders,51.04592,3.80094,WGS84,30,193013.36130000,110181.36560000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1532,2021-06-30,,,Europe,BE,East Flanders,51.04550,3.80216,WGS84,30,192966.59950000,110266.44580000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1533,2021-06-30,,,Europe,BE,East Flanders,51.04246,3.80145,WGS84,30,192628.59640000,110213.86750000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1534,2021-06-30,,,Europe,BE,East Flanders,51.04447,3.80016,WGS84,30,192852.67990000,110124.98530000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1376,2021-05-21,,,Europe,BE,East Flanders,51.02272,3.66291,WGS84,30,190515.17550000,100477.19920000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1381,2021-05-25,,,Europe,BE,East Flanders,50.98890,3.77052,WGS84,30,186687.41820000,107997.01170000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1440,2021-06-16,,,Europe,BE,East Flanders,50.95074,3.77466,WGS84,30,182439.33630000,108253.68040000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1441,2021-06-16,,,Europe,BE,East Flanders,50.91081,3.80717,WGS84,30,177980.45470000,110504.24250000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1442,2021-06-16,,,Europe,BE,East Flanders,50.94106,3.79899,WGS84,30,181349.58500000,109955.10160000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1446,2021-06-18,,,Europe,BE,East Flanders,50.91624,3.64984,WGS84,30,178679.63480000,99445.83780000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1367,2021-05-20,,,Europe,BE,East Flanders,51.04498,3.67124,WGS84,30,192986.32360000,101085.15040000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1368,2021-05-20,,,Europe,BE,East Flanders,51.05480,3.68649,WGS84,30,194068.64080000,102164.43710000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1369,2021-05-20,,,Europe,BE,East Flanders,51.05476,3.68650,WGS84,30,194064.86550000,102165.00920000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1370,2021-05-20,,,Europe,BE,East Flanders,51.05478,3.68642,WGS84,30,194066.12390000,102159.40340000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1374,2021-05-21,,,Europe,BE,East Flanders,51.02266,3.66292,WGS84,30,190508.35120000,100477.68660000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1375,2021-05-21,,,Europe,BE,East Flanders,51.02255,3.66282,WGS84,30,190496.65230000,100470.37480000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1361,2021-05-20,,,Europe,BE,East Flanders,51.04890,3.66714,WGS84,30,193425.18500000,100801.68110000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1362,2021-05-20,,,Europe,BE,East Flanders,51.04887,3.66736,WGS84,30,193421.70130000,100816.62730000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1363,2021-05-20,,,Europe,BE,East Flanders,51.04887,3.66730,WGS84,30,193421.13940000,100812.75030000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1364,2021-05-20,,,Europe,BE,East Flanders,51.04889,3.66734,WGS84,30,193424.28600000,100815.61590000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1365,2021-05-20,,,Europe,BE,East Flanders,51.04891,3.66730,WGS84,30,193426.58970000,100812.69410000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1366,2021-05-20,,,Europe,BE,East Flanders,51.04477,3.67138,WGS84,30,192962.38870000,101094.47240000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1353,2021-05-19,,,Europe,BE,East Flanders,50.96170,3.69257,WGS84,30,183708.17400000,102496.59400000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1354,2021-05-19,,,Europe,BE,East Flanders,50.96161,3.69281,WGS84,30,183698.17460000,102513.25950000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1355,2021-05-19,,,Europe,BE,East Flanders,50.96146,3.69260,WGS84,30,183681.98520000,102498.49860000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1356,2021-05-19,,,Europe,BE,East Flanders,50.96157,3.69258,WGS84,30,183693.88920000,102497.07010000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1357,2021-05-19,,,Europe,BE,East Flanders,50.96033,3.69027,WGS84,30,183557.23130000,102333.74730000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1359,2021-05-20,,,Europe,BE,East Flanders,51.02427,4.04562,WGS84,30,190501.91790000,127328.88930000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1347,2021-05-19,,,Europe,BE,East Flanders,50.96528,3.69518,WGS84,30,184105.11450000,102683.14940000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1348,2021-05-19,,,Europe,BE,East Flanders,50.96365,3.69393,WGS84,30,183923.87440000,102594.20670000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1349,2021-05-19,,,Europe,BE,East Flanders,50.96376,3.69448,WGS84,30,183935.77840000,102632.29950000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1350,2021-05-19,,,Europe,BE,East Flanders,50.96241,3.69283,WGS84,30,183787.21650000,102515.64030000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1351,2021-05-19,,,Europe,BE,East Flanders,50.96243,3.69252,WGS84,30,183789.12110000,102493.73700000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
